customer_id,age,gender,education_level,employment_type,join_date,annual_income,loan_amount,credit_score,transaction_count,spending_ratio,default_flag,repayment_history,inflation_rate,unemployment_rate,avg_interest_rate,join_year,join_month,join_day,join_weekday,education_level_encoded,gender_encoded,region_East,region_North,region_South,region_West,purpose_Business,purpose_Car,purpose_Education,purpose_Home,purpose_Other,income_band,credit_score_above_700,transaction_count_qbin,transaction_count_kmeans_bin,spending_ratio_log,spending_ratio_sqrt,spending_ratio_reciprocal,loan_amount_boxcox,annual_income_yeojohnson,debt_to_income_ratio,avg_monthly_transactions,spending_to_income_ratio
CUST100273,58.0,Female,Secondary,Salaried,2018-06-30,124535.03123490373,38871.94035217178,602.2370767659196,48,34.28874686919746,0,0,7.2,8.56,11.89,2018,6,30,Saturday,1.0,0,False,False,True,False,False,False,False,True,False,Low,0.0,Q3,1,3.5635641275411856,5.855659388078977,0.028337645530645675,-1.6536354676815004,-1.9282244756663665,0.3121365929466845,8.0,0.3428874686919746
CUST100274,60.0,Other,Secondary,Salaried,2020-08-16,785563.5815321227,495131.1652155405,706.3957799674504,49,26.005654045576023,0,0,7.12,7.52,10.17,2020,8,16,Sunday,1.0,2,False,False,False,True,False,True,False,False,False,High,1.0,Q3,1,3.2960462531767134,5.099573908237435,0.03702928276842889,1.399922976499712,1.1899914908314113,0.6302878301077326,8.166666666666666,0.2600565404557602
CUST100275,40.0,Female,Post-Graduate,Salaried,2022-06-21,572898.1194016543,499772.77765343816,752.967368303238,50,31.022902494819515,0,0,7.12,7.52,10.17,2022,6,21,Tuesday,3.0,0,False,False,False,True,True,False,False,False,False,Medium,1.0,Q4,1,3.466451349769607,5.569820687851586,0.031227650278164956,1.4119979748507188,0.7508559361378694,0.8723589076804971,8.333333333333334,0.31022902494819515
CUST100276,55.0,Male,Secondary,Salaried,2025-03-02,268116.9210690093,223247.95075308,646.3780154025853,52,14.667598486572947,0,0,4.93,3.44,11.79,2025,3,2,Sunday,1.0,1,False,True,False,False,True,False,False,False,False,Low,0.0,Q4,1,2.751594789139569,3.8298300858618974,0.06382599100027965,0.39359037633963195,-0.45645370471335867,0.832651478552595,8.666666666666666,0.14667598486572947
CUST100277,45.0,Female,Secondary,Unemployed,2016-04-17,154687.78076943572,77699.7366387205,566.4482750504877,40,22.305852195168487,1,3,7.12,7.52,10.17,2016,4,17,Sunday,1.0,0,False,False,False,True,False,True,False,False,False,Low,0.0,Q1,2,3.1487044962090738,4.722907176217683,0.04290767793538607,-0.8680241435776491,-1.483497201673767,0.5023004160524679,6.666666666666667,0.22305852195168488
CUST100278,55.0,Female,Post-Graduate,Self-Employed,2023-10-15,219701.04724248865,161719.35411976284,734.3229048680711,44,39.21618724405164,0,2,4.93,3.44,11.79,2023,10,15,Sunday,3.0,0,False,True,False,False,False,False,True,False,False,Low,1.0,Q2,2,3.694269582338547,6.262282909934015,0.024865609311283222,-0.00030453098616735325,-0.8123572429732594,0.7360882260213798,7.333333333333333,0.39216187244051637
CUST100279,43.0,Male,Primary,Unemployed,2018-10-13,352990.4950251373,51517.72387205163,706.04509399147,42,22.727060832244085,0,1,4.65,3.95,7.17,2018,10,13,Saturday,0.0,1,True,False,False,False,False,False,False,True,False,Medium,1.0,Q2,2,3.1666162040426262,4.7672907224380685,0.04214597025186709,-1.3380720563294388,0.007156298991185425,0.145946490339302,7.0,0.22727060832244084
CUST100280,49.0,Female,Post-Graduate,Salaried,2022-10-30,386792.8507839442,341132.1664650759,754.523166744204,44,29.005321750906614,0,2,4.93,3.44,11.79,2022,10,30,Sunday,3.0,0,False,True,False,False,False,True,False,False,False,Medium,1.0,Q2,2,3.401374757626996,5.3856588966352685,0.03332742132551153,0.9232726081769541,0.15447957399192366,0.8819505473632099,7.333333333333333,0.29005321750906615
CUST100281,38.0,Male,Graduate,Salaried,2017-04-17,379062.2072874902,330346.1131275576,673.2167294737045,37,28.113105715697795,0,2,7.12,7.52,10.17,2017,4,17,Monday,2.0,1,False,False,False,True,True,False,False,False,False,Medium,0.0,Q1,0,3.3711884410291493,5.302179336433067,0.03434879156368397,0.8826617734755812,0.12224023421405412,0.8714825872287894,6.166666666666667,0.28113105715697795
CUST100282,38.0,Female,Post-Graduate,Salaried,2016-08-25,810056.4254114712,187109.3980259044,608.3522467362486,41,7.997969258650762,0,1,7.12,7.52,10.17,2016,8,25,Thursday,3.0,0,False,False,False,True,False,False,False,False,True,High,0.0,Q1,2,2.196998913948459,2.828068114216976,0.11113618765018421,0.17691318890065522,1.2309035531488721,0.23098316630333682,6.833333333333333,0.07997969258650761
CUST100283,22.0,Male,Secondary,Salaried,2018-04-01,352990.4950251373,81160.10994155782,691.3510788316464,49,13.650102122603124,0,1,4.65,3.95,7.17,2018,4,1,Sunday,1.0,1,True,False,False,False,True,False,False,False,False,Medium,0.0,Q3,1,2.684447306264932,3.694604460913661,0.06825890984453517,-0.8175019793660273,0.007156298991185425,0.22992151654332282,8.166666666666666,0.13650102122603125
CUST100284,55.0,Male,Primary,Salaried,2021-06-23,146544.920848002,26396.257030529,676.1063378753265,48,30.66270376286033,0,2,7.12,7.52,10.17,2021,6,23,Wednesday,0.0,1,False,False,False,True,False,False,False,False,True,Low,0.0,Q3,1,3.4551394507704996,5.537391422218618,0.031582899789277585,-2.078698631717258,-1.5921997330465183,0.18012399800541357,8.0,0.30662703762860327
CUST100285,36.0,Male,Graduate,Salaried,2019-01-21,180920.48691478465,57419.47292825832,604.0101046523172,43,2.94096483877585,0,0,7.12,7.52,10.17,2019,1,21,Monday,2.0,1,False,False,False,True,False,False,False,True,False,Low,0.0,Q2,2,1.371425576268943,1.71492414956926,0.2537449687855175,-1.2151308671737837,-1.1766673702949575,0.31737407911854376,7.166666666666667,0.0294096483877585
CUST100286,61.0,Female,Post-Graduate,Salaried,2024-02-07,357247.8534841088,268923.5487936222,665.8910867077925,37,38.8104622727728,0,2,7.2,8.56,11.89,2024,2,7,Wednesday,3.0,0,False,False,True,False,False,False,False,False,True,Medium,0.0,Q1,0,3.6841297489210145,6.2298043526881965,0.02511902507306278,0.6244838922724996,0.026659823901329177,0.7527646315321654,6.166666666666667,0.38810462272772805
CUST100287,43.0,Male,Graduate,Salaried,2023-12-17,233933.7325103517,94193.99889190646,634.3979288942363,46,44.80487295125919,1,0,7.2,8.56,11.89,2023,12,17,Sunday,2.0,1,False,False,True,False,False,True,False,False,False,Low,0.0,Q3,2,3.8243904817761556,6.693644220546771,0.021831738318848663,-0.6438149664894203,-0.6982912373668472,0.40265248573220763,7.666666666666667,0.4480487295125919
CUST100288,53.0,Female,Secondary,Salaried,2024-11-12,304003.6152818601,51898.7596022391,709.4830275986944,51,62.65985388141642,1,2,4.65,3.95,7.17,2024,11,12,Tuesday,1.0,0,True,False,False,False,False,False,False,False,True,Medium,1.0,Q4,1,4.153554126554681,7.915797741315553,0.0157084872023547,-1.3297442460891598,-0.2407927277160108,0.1707175737174067,8.5,0.6265985388141642
CUST100289,24.0,Male,Graduate,Self-Employed,2019-10-31,352990.4950251373,103103.96066722284,689.3605528252348,35,47.01748167185035,0,2,4.93,3.44,11.79,2019,10,31,Thursday,2.0,1,False,True,False,False,False,False,True,False,False,Medium,0.0,Q1,0,3.8715651460995066,6.856929463823465,0.020825748564532436,-0.5376538323679153,0.007156298991185425,0.292087073505706,5.833333333333333,0.4701748167185035
CUST100290,53.0,Male,Graduate,Salaried,2019-08-26,656148.9317221872,580761.794270118,565.8726885375048,40,2.4534001567076538,1,1,7.2,8.56,11.89,2019,8,26,Monday,2.0,1,False,False,True,False,False,True,False,False,False,High,0.0,Q1,2,1.23935929837398,1.5663333478885182,0.2895696862866201,1.6072850494833333,0.9437848896564517,0.885106667393024,6.666666666666667,0.024534001567076538
CUST100291,34.0,Female,Graduate,Salaried,2023-11-11,254694.6327066701,153771.08888343358,557.8061936511208,46,23.430737725238025,1,2,4.93,3.44,11.79,2023,11,11,Saturday,2.0,0,False,True,False,False,False,False,False,True,False,Low,0.0,Q3,2,3.1958420823265263,4.840530727641136,0.04093204270974413,-0.06119003172165202,-0.5465678514153502,0.6037468762073623,7.666666666666667,0.23430737725238024
CUST100292,41.0,Female,Graduate,Self-Employed,2015-08-20,288830.3451835739,125042.96236028806,642.8151061141157,48,27.91655795569225,0,1,7.12,7.52,10.17,2015,8,20,Thursday,2.0,0,False,False,False,True,False,True,False,False,False,Low,0.0,Q3,1,3.3644143706944636,5.283612207163983,0.034582262575381974,-0.3091219513034131,-0.32788852863368767,0.4329287571249262,8.0,0.2791655795569225
CUST100293,43.0,Male,Post-Graduate,Salaried,2015-11-24,557027.644476705,129916.0091580995,652.6255428303452,46,33.29369853800568,0,2,7.2,8.56,11.89,2015,11,24,Tuesday,3.0,1,False,False,True,False,False,False,True,False,False,Medium,0.0,Q3,2,3.5349616212008965,5.770069196985915,0.029159876088948503,-0.26351979069030956,0.710096340956808,0.23323081079781602,7.666666666666667,0.3329369853800568
CUST100294,28.0,Female,Graduate,Salaried,2021-04-04,258076.3765878415,229414.7852731668,710.8781419273462,50,10.867630285474046,0,1,4.65,3.95,7.17,2021,4,4,Sunday,2.0,0,True,False,False,False,False,False,False,True,False,Low,1.0,Q4,1,2.473814549725105,3.2966089069639497,0.08426282045742509,0.427229112459373,-0.5233147688984194,0.888941437826956,8.333333333333334,0.10867630285474046
CUST100295,27.0,Female,Primary,Self-Employed,2018-02-17,466926.6344702766,353313.6756898225,691.0643128449511,36,34.38618762318461,0,0,4.65,3.95,7.17,2018,2,17,Saturday,0.0,0,True,False,False,False,True,False,False,False,False,Medium,0.0,Q1,0,3.5663215638636254,5.863973705874252,0.028259613910621213,0.9677106366045548,0.4475416903631895,0.756679207410503,6.0,0.3438618762318461
CUST100296,23.0,Female,Graduate,Salaried,2017-08-07,441923.0969906271,143705.3666844049,766.6948514570194,35,6.738439557942118,0,0,4.65,3.95,7.17,2017,8,7,Monday,2.0,0,True,False,False,False,False,False,True,False,False,Medium,1.0,Q1,0,2.046200059775093,2.5958504498414614,0.12922501914144688,-0.14269035424539445,0.36328044144322874,0.3251818419607355,5.833333333333333,0.06738439557942118
CUST100297,37.0,Male,Primary,Salaried,2020-03-01,394375.7899729725,61544.29677923319,612.6245228579656,41,24.59223835291552,1,0,7.2,8.56,11.89,2020,3,1,Sunday,0.0,1,False,False,True,False,False,False,False,True,False,Medium,0.0,Q1,2,3.2422891161750993,4.9590561957811605,0.03907434692542546,-1.1360733948761361,0.1853319230597369,0.15605495657695156,6.833333333333333,0.2459223835291552
CUST100298,53.0,Male,Graduate,Salaried,2023-01-21,183388.5069703612,26646.43183610404,650.84436571443,54,4.604472454394056,0,1,4.93,3.44,11.79,2023,1,21,Saturday,2.0,1,False,True,False,False,False,False,False,False,True,Low,0.0,Q4,3,1.7235649315582107,2.14580345194849,0.17842892585116968,-2.0684558034657936,-1.1506809557299151,0.14530044590204647,9.0,0.04604472454394056
CUST100299,32.0,Female,Graduate,Salaried,2025-10-27,757564.9344312293,148711.90539281289,573.2148795483965,45,23.01875204235253,0,0,7.12,7.52,10.17,2025,10,27,Monday,2.0,0,False,False,False,True,False,True,False,False,False,High,0.0,Q2,2,3.1788348603626044,4.797786160548689,0.04163413645457886,-0.10150496659855351,1.141229930574713,0.19630251960442707,7.5,0.2301875204235253
CUST100300,42.0,Male,Primary,Salaried,2022-04-20,1372864.8941110503,775139.9294485752,709.9525691820064,47,15.41161047001901,0,1,4.93,3.44,11.79,2022,4,20,Wednesday,0.0,1,False,True,False,False,False,False,False,True,False,Very High,1.0,Q3,1,2.797989039836843,3.9257624062109273,0.06093247227789228,1.9876493246787519,1.8875882949249236,0.5646148668915374,7.833333333333333,0.1541161047001901
CUST100301,42.0,Female,Secondary,Self-Employed,2021-04-16,364141.1633936481,306974.9105115511,651.7401747212768,57,16.319606786401227,0,1,4.93,3.44,11.79,2021,4,16,Friday,1.0,0,False,True,False,False,False,True,False,False,False,Medium,0.0,Q4,3,2.8518392000129045,4.039753307616843,0.05773803137292738,0.7902088376106075,0.057632474188612705,0.8430107369643939,9.5,0.16319606786401228
CUST100302,50.0,Female,Secondary,Salaried,2018-09-21,193336.42323519307,96164.52043253186,501.7117186430683,43,31.77196295201088,0,0,7.12,7.52,10.17,2018,9,21,Friday,1.0,0,False,False,False,True,False,False,False,False,True,Low,0.0,Q2,2,3.489573361802025,5.636662394716477,0.030513887784638795,-0.6195469014737813,-1.050191897650314,0.49739474240478765,7.166666666666667,0.3177196295201088
CUST100303,58.0,Female,Post-Graduate,Salaried,2018-07-31,368597.8992724451,285426.1371548861,666.1732302166314,43,61.9204288051066,1,1,7.12,7.52,10.17,2018,7,31,Tuesday,3.0,0,False,False,False,True,False,False,False,True,False,Medium,0.0,Q2,2,4.141870893251193,7.868953475850941,0.01589308939863487,0.6989022720416431,0.07727082142518808,0.7743563859649576,7.166666666666667,0.619204288051066
CUST100304,58.0,Female,Post-Graduate,Salaried,2015-07-17,656000.0107750456,299601.30302349065,671.2776134253656,43,26.79913631005865,0,2,7.2,8.56,11.89,2015,7,17,Friday,3.0,0,False,False,True,False,True,False,False,False,False,High,0.0,Q2,2,3.32500495223047,5.176788223412143,0.035972340609667315,0.7596631957097996,0.943467486048667,0.45670929588784626,7.166666666666667,0.2679913631005865
CUST100305,28.0,Other,Primary,Salaried,2016-02-20,250418.14873885323,166995.55868027834,638.4522445801725,45,5.74340027451272,0,0,7.2,8.56,11.89,2016,2,20,Saturday,0.0,2,False,False,True,False,False,False,True,False,False,Low,0.0,Q2,2,1.9085642894784933,2.396539228661346,0.14829313985402717,0.038577367276677335,-0.5765304058717546,0.6668668366142602,7.5,0.0574340027451272
CUST100306,47.0,Male,Post-Graduate,Self-Employed,2022-08-11,335259.6179190862,229819.861206363,673.7323882366734,49,23.03541732136323,0,1,7.2,8.56,11.89,2022,8,11,Thursday,3.0,1,False,False,True,False,False,False,False,True,False,Medium,0.0,Q3,1,3.17952846426418,4.799522613902682,0.041605268867588044,0.4294088497934385,-0.07734353081099377,0.6854981898292006,8.166666666666666,0.2303541732136323
CUST100307,47.0,Female,Graduate,Salaried,2018-11-19,352990.4950251373,106278.23924847342,552.3811440619423,42,19.481315627922637,0,0,7.2,8.56,11.89,2018,11,19,Monday,2.0,0,False,False,True,False,False,False,False,False,True,Medium,0.0,Q2,2,3.0195130377526893,4.413764337606012,0.04882498850008823,-0.5019081513334107,0.007156298991185425,0.3010796062395535,7.0,0.19481315627922638
CUST100308,54.0,Male,Secondary,Salaried,2017-07-26,745513.64138566,289984.5637017938,781.2825467280022,46,15.151182180604952,0,2,7.2,8.56,11.89,2017,7,26,Wednesday,1.0,1,False,False,True,False,False,False,False,True,False,High,1.0,Q3,2,2.781993247027132,3.892451949684794,0.06191497246565913,0.7187453675225699,1.1195450595888117,0.3889728471806494,7.666666666666667,0.15151182180604952
CUST100309,41.0,Male,Primary,Salaried,2023-10-28,576801.9466460369,351757.8942588833,680.4207540860739,38,16.700827681697707,0,2,7.12,7.52,10.17,2023,10,28,Saturday,0.0,1,False,False,False,True,False,True,False,False,False,Medium,0.0,Q1,0,2.873611400164327,4.086664615759129,0.056494533362074335,0.9621161253097453,0.7606666453502092,0.6098417252304191,6.333333333333333,0.16700827681697705
CUST100310,50.0,Female,Graduate,Salaried,2025-08-05,591324.8350685727,92576.21164647954,508.1040893537102,36,15.46641988485388,1,2,4.93,3.44,11.79,2025,8,5,Tuesday,2.0,0,False,True,False,False,False,False,False,True,False,Medium,0.0,Q1,0,2.8013231486637005,3.9327369457991823,0.06072965507941522,-0.6640983872663253,0.7964502188614128,0.15655728654749296,6.0,0.1546641988485388
CUST100311,53.0,Female,Graduate,Salaried,2024-02-19,280474.7174442928,109169.77735048674,649.5282320535913,42,47.00140325678404,0,1,7.2,8.56,11.89,2024,2,19,Monday,2.0,0,False,False,True,False,True,False,False,False,False,Low,0.0,Q2,2,3.8712302449969047,6.8557569426565905,0.02083272429871454,-0.4702095246591337,-0.37832360014645483,0.3892321502103653,7.0,0.47001403256784036
CUST100312,48.0,Other,Graduate,Self-Employed,2018-05-28,352990.4950251373,243333.5689374708,682.5376159721692,42,27.27966133290346,0,0,7.2,8.56,11.89,2018,5,28,Monday,2.0,2,False,False,True,False,False,False,False,True,False,Medium,0.0,Q2,2,3.342142865458202,5.222993522196199,0.035361102391862714,0.5001315147785752,0.007156298991185425,0.6893487852134443,7.0,0.2727966133290346
CUST100313,53.0,Female,Primary,Salaried,2018-05-24,234878.11610944645,210680.8773296751,560.9654340061561,46,8.633183144416854,1,2,4.93,3.44,11.79,2018,5,24,Thursday,0.0,0,False,True,False,False,False,False,True,False,False,Low,0.0,Q3,2,2.26521371578378,2.9382278918451603,0.1038078467946054,0.32224670891744384,-0.6910301313405306,0.896979594435711,7.666666666666667,0.08633183144416855
CUST100314,25.0,Female,Primary,Salaried,2018-08-31,601580.51347692,288534.16675924405,692.6904223210751,42,50.886751922458814,1,0,7.2,8.56,11.89,2018,8,31,Friday,0.0,0,False,False,True,False,False,False,False,True,False,High,0.0,Q2,2,3.9490634959773963,7.133495070612919,0.019272742327259784,0.7124637077988104,0.8210660783033432,0.4796268500979526,7.0,0.5088675192245882
CUST100315,39.0,Male,Graduate,Salaried,2019-08-19,722687.2135267683,544071.7484555898,784.4740498406932,35,22.53769522786923,0,4,4.93,3.44,11.79,2019,8,19,Monday,2.0,1,False,True,False,False,False,True,False,False,False,High,1.0,Q1,0,3.158603188282138,4.747388253331428,0.04248504326013936,1.5222128991678125,1.0772482677841357,0.7528454056914587,5.833333333333333,0.22537695227869228
CUST100316,24.0,Female,Secondary,Self-Employed,2015-08-04,504850.7607242573,224988.67411238296,598.4504751560377,44,68.04612537801971,1,0,4.93,3.44,11.79,2015,8,4,Tuesday,1.0,0,False,True,False,False,False,False,False,True,False,Medium,0.0,Q2,2,4.234774765000946,8.24900753897217,0.014483071925109677,0.4031732689397242,0.5651542781723662,0.44565382805329423,7.333333333333333,0.6804612537801971
CUST100317,55.0,Male,Secondary,Salaried,2024-04-29,290556.5927762864,214172.91918405044,684.2750956695955,47,87.98544860693633,1,2,7.12,7.52,10.17,2024,4,29,Monday,1.0,1,False,False,False,True,True,False,False,False,False,Low,0.0,Q3,1,4.488472857566286,9.380055895725587,0.011237792421738165,0.3424642578530118,-0.31769530941371826,0.7371125780957671,7.833333333333333,0.8798544860693633
CUST100318,37.0,Male,Secondary,Self-Employed,2024-05-23,320540.4393412322,184737.66161538893,666.6878879193757,36,20.06335959815836,0,0,4.65,3.95,7.17,2024,5,23,Thursday,1.0,1,True,False,False,False,False,False,False,False,True,Medium,0.0,Q1,0,3.047535019061802,4.479214171945606,0.047475807234826556,0.16134911461507526,-0.15183788293466152,0.5763318412960867,6.0,0.2006335959815836
CUST100319,64.0,Male,Post-Graduate,Self-Employed,2019-07-08,1070792.6498065349,866567.1706708517,727.4631999849905,46,22.092383988476666,0,3,7.12,7.52,10.17,2019,7,8,Monday,3.0,1,False,False,False,True,False,False,False,True,False,Very High,1.0,Q3,2,3.139502865697046,4.700253608953102,0.04330432061492699,2.1363128912301232,1.588884661592616,0.8092763532019187,7.666666666666667,0.22092383988476666
CUST100320,48.0,Male,Post-Graduate,Self-Employed,2018-03-30,293482.62970937847,125831.8637094932,641.2926476300686,53,21.06956497129998,1,5,4.65,3.95,7.17,2018,3,30,Friday,3.0,1,True,False,False,False,False,False,False,True,False,Low,0.0,Q4,3,3.0941995087603726,4.590159580156226,0.04531126922077686,-0.3016272542755052,-0.30058879036013697,0.428754041880088,8.833333333333334,0.21069564971299978
CUST100321,50.0,Male,Graduate,Salaried,2022-11-02,680100.9353466698,396800.4944584385,564.6626698910504,50,19.282303996093777,1,3,4.65,3.95,7.17,2022,11,2,Wednesday,2.0,1,True,False,False,False,False,False,True,False,False,High,0.0,Q4,1,3.0097487815447788,4.391162032548307,0.04930406329540237,1.1153935924322957,0.9936974078846375,0.5834435358571831,8.333333333333334,0.19282303996093778
CUST100322,49.0,Male,Post-Graduate,Salaried,2016-09-01,443891.28548912046,268116.97016655275,722.3345797579765,39,19.57320341299658,0,3,4.65,3.95,7.17,2016,9,1,Thursday,3.0,1,True,False,False,False,True,False,False,False,False,Medium,1.0,Q1,0,3.0239894238197063,4.424161323120641,0.04860691745108962,0.6207375252291528,0.3701264763136284,0.6040149444950619,6.5,0.19573203412996582
CUST100323,26.0,Male,Secondary,Self-Employed,2022-01-02,296415.6973209854,128616.65432703578,569.4191527423885,45,26.389105688504205,0,1,7.2,8.56,11.89,2022,1,2,Sunday,1.0,1,False,False,True,False,False,False,False,False,True,Low,0.0,Q2,2,3.3101453317198133,5.137032770822492,0.03651086718102378,-0.2755198771349866,-0.2836532220098284,0.43390635344037864,7.5,0.26389105688504205
CUST100324,55.0,Male,Graduate,Unemployed,2017-07-06,161653.5240673774,34828.19274869512,794.7089102314355,42,30.064148610824866,0,2,7.12,7.52,10.17,2017,7,6,Thursday,2.0,1,False,False,False,True,False,True,False,False,False,Low,1.0,Q2,2,3.4360543764388107,5.483078388170724,0.03219145042499352,-1.7752713493065615,-1.3960217746321073,0.21544963494998526,7.0,0.30064148610824865
CUST100325,61.0,Other,Secondary,Self-Employed,2015-06-06,411251.49995131785,71906.30713693473,694.8615479212134,36,11.51700037240469,0,1,4.65,3.95,7.17,2015,6,6,Saturday,1.0,2,True,False,False,False,False,False,False,True,False,Medium,0.0,Q1,0,2.5270877500977984,3.393670634048727,0.07989134539011651,-0.9575472624433299,0.2514152338443711,0.17484752552986843,6.0,0.1151700037240469
CUST100326,57.0,Male,Graduate,Salaried,2015-06-11,382567.55076510936,43359.15050079752,602.0885810707708,29,6.015280176102386,0,0,4.93,3.44,11.79,2015,6,11,Thursday,2.0,1,False,True,False,False,False,False,False,False,True,Medium,0.0,Q1,0,1.9480906523295458,2.4526068123738027,0.1425459817565817,-1.5318686760670286,0.13695928558802326,0.11333724047970649,4.833333333333333,0.06015280176102386
CUST100327,43.0,Male,Post-Graduate,Salaried,2015-02-11,1070804.510483872,855387.9952211764,738.6921290005007,42,6.5991053435001765,0,1,7.2,8.56,11.89,2015,2,11,Wednesday,3.0,1,False,False,True,False,False,True,False,False,False,Very High,1.0,Q2,2,2.0280305224024793,2.568872387546757,0.13159443839732274,2.118948940817939,1.5888983878345853,0.7988274113961719,7.0,0.06599105343500176
CUST100328,49.0,Female,Graduate,Salaried,2023-11-26,216183.82853334333,62516.02435721221,649.2648772775292,52,19.071691515038477,0,1,7.12,7.52,10.17,2023,11,26,Sunday,2.0,0,False,False,False,True,True,False,False,False,False,Low,0.0,Q4,1,2.9993104400260537,4.3671147815277855,0.049821411376851914,-1.118175436141783,-0.8419708297334288,0.28917992979095564,8.666666666666666,0.19071691515038477
CUST100329,51.0,Male,Secondary,Self-Employed,2021-06-08,1435266.5727821677,386381.5110077691,632.2875551204781,50,16.814182409883237,0,0,4.65,3.95,7.17,2021,6,8,Tuesday,1.0,1,True,False,False,False,True,False,False,False,False,Very High,0.0,Q4,1,2.879994904649811,4.100510018263977,0.05613504886113684,1.0814495904130628,1.9391161871862697,0.26920539942541444,8.333333333333334,0.16814182409883238
CUST100330,55.0,Female,Graduate,Salaried,2018-09-15,454651.430578434,313176.7812659083,595.5304499121788,46,30.321985465687767,1,3,4.93,3.44,11.79,2018,9,15,Saturday,2.0,0,False,True,False,False,False,False,False,False,True,Medium,0.0,Q3,2,3.4443202620152658,5.506540244626182,0.031926456293630175,0.8153710251044561,0.4068965808192516,0.6888283203408523,7.666666666666667,0.3032198546568777
CUST100331,53.0,Female,Secondary,Salaried,2019-05-06,454383.8174429741,161766.4962306267,499.745680037453,45,5.680396967489245,1,0,7.12,7.52,10.17,2019,5,6,Monday,1.0,0,False,False,False,True,False,True,False,False,False,Medium,0.0,Q2,2,1.8991774120537286,2.383358338036739,0.14969170318269862,4.812248558366615e-05,0.40599527970512106,0.3560128904699135,7.5,0.05680396967489245
CUST100332,41.0,Male,Post-Graduate,Self-Employed,2023-05-20,253763.17250503117,128108.72251111138,698.3514056293462,50,38.3642201544306,0,1,7.12,7.52,10.17,2023,5,20,Saturday,3.0,1,False,False,False,True,True,False,False,False,False,Low,0.0,Q4,1,3.672857285807163,6.1938857072463485,0.025403780287704902,-0.28024185003309093,-0.5530403069942702,0.5048357539294693,8.333333333333334,0.38364220154430595
CUST100333,52.0,Male,Graduate,Salaried,2022-09-12,437496.4124065929,100628.04767586786,519.7498590545914,40,23.333492559446604,1,3,7.2,8.56,11.89,2022,9,12,Monday,2.0,1,False,False,True,False,False,False,False,False,True,Medium,0.0,Q1,2,3.191853695997774,4.8304753968369,0.04109562150016093,-0.5662608458750593,0.34774306714008474,0.23000885223796505,6.666666666666667,0.23333492559446603
CUST100334,43.0,Female,Graduate,Self-Employed,2018-12-23,481100.06218332535,417496.9872387596,586.5364534518898,53,17.653043707328965,1,2,7.12,7.52,10.17,2018,12,23,Sunday,2.0,0,False,False,False,True,True,False,False,False,False,Medium,0.0,Q4,3,2.926009334239274,4.201552535352731,0.05361055362815078,1.1804048670288956,0.49284661575484273,0.8677965771695754,8.833333333333334,0.17653043707328966
CUST100335,53.0,Female,Graduate,Salaried,2024-05-14,635645.549648297,496607.6966322082,684.6275643080222,45,6.767008145363583,0,0,7.2,8.56,11.89,2024,5,14,Tuesday,2.0,0,False,False,True,False,True,False,False,False,False,High,0.0,Q2,2,2.049885038151211,2.6013473711451116,0.1287497040410518,1.4037756243599648,0.8992196239373572,0.7812651200137899,7.5,0.06767008145363583
CUST100336,23.0,Male,Graduate,Salaried,2015-04-30,201391.6251924261,159307.15931386256,609.9458878803588,41,40.41092490417381,1,3,4.65,3.95,7.17,2015,4,30,Thursday,2.0,1,True,False,False,False,True,False,False,False,False,Low,0.0,Q1,2,3.7235447325935773,6.356958777919974,0.024148216981727203,-0.018479554915572093,-0.9734321210112917,0.7910316983720025,6.833333333333333,0.4041092490417381
CUST100337,38.0,Female,Primary,Salaried,2018-01-03,842449.0911707316,358393.8489543511,662.5721496632759,52,3.447108598730718,0,0,7.2,8.56,11.89,2018,1,3,Wednesday,0.0,0,False,False,True,False,False,False,True,False,False,High,0.0,Q4,1,1.4922541319029046,1.8566390598957887,0.22486520798826845,0.985818754546769,1.2827029060712136,0.42541899885760415,8.666666666666666,0.03447108598730718
CUST100338,45.0,Male,Graduate,Self-Employed,2020-07-30,449930.90893702384,319400.98995098314,552.9043748840278,40,17.820534737288842,0,2,4.93,3.44,11.79,2020,7,30,Thursday,2.0,1,False,True,False,False,False,True,False,False,False,Medium,0.0,Q1,2,2.9349485469995384,4.221437520239858,0.053133453111654426,0.8401571751135921,0.39090039514177477,0.7098889709657382,6.666666666666667,0.17820534737288843
CUST100339,62.0,Other,Secondary,Salaried,2022-06-14,521746.6150247779,112228.1791483952,622.1232501489678,49,15.3607988365895,0,2,7.2,8.56,11.89,2022,6,14,Tuesday,1.0,2,False,False,True,False,False,False,False,False,True,Medium,0.0,Q3,1,2.7948881586249117,3.919285500775556,0.0611217098864138,-0.4375293432943939,0.6140594053201207,0.21510092431182415,8.166666666666666,0.153607988365895
CUST100340,51.0,Male,Graduate,Salaried,2022-06-01,352990.4950251373,33912.138555384176,663.070856396655,57,32.749890712088835,1,2,4.93,3.44,11.79,2022,6,1,Wednesday,2.0,1,False,True,False,False,False,False,False,False,True,Medium,0.0,Q4,3,3.5189771791529654,5.7227520225927,0.0296297255754316,-1.804666122669937,0.007156298991185425,0.09607096800997207,9.5,0.32749890712088836
